교육청명,교육지원청명,유치원명,설립유형,대표자명,유치원장명,설립일,개업일자,전화번호,홈페이지주소,운영시간,3세학급수,4세학급수,5세학급수,혼합학급수,특수학급수,인가총정원수,3세모집정원수,4세모집정원수,5세모집정원수,혼합모집정원수,특수학급모집정원수,3세영유아수,4세영유아수,5세영유아수,혼합영유아수,특수영유아수,공시차수,정제도로명주소,정제지번주소,정제우편번호,정제WGS84위도,정제WGS84경도
경기도교육청,연천교육지원청,초성초등학교병설유치원,공립(병설),한희숙,한희숙 ,19830316,19830316,031-832-9780,,08시40분~17시00분,,,,1,,20,,,,20,,,,,6,,20222,경기도 연천군 청산면 학담로 104,경기도 연천군 청산면 초성리 223-1번지,11023,37.9981637389,127.0736774649
경기도교육청,연천교육지원청,궁평초등학교병설유치원,공립(병설),강혜연,강혜연,19810309,19810309,031-835-1116,,09시00분~17시00분,,,,1,,20,,,,20,,,,,8,,20222,경기도 연천군 청산면 궁평로45번길 52,경기도 연천군 청산면 궁평리 496-1번지,11020,38.0280680559,127.1045646536
경기도교육청,연천교육지원청,연천노곡초등학교병설유치원,공립(병설),이춘석,이춘석,19810301,19810301,031-835-8159,,09시00분~17시00분,,,,1,,20,,,,20,,,,,6,,20222,경기도 연천군 백학면 진목로 26,경기도 연천군 백학면 노곡리 714-2번지,11049,37.9990219416,126.9166667502
경기도교육청,광명교육지원청,밝은빛유치원,공립(단설),김혜경,김혜경,20110301,20110301,02-899-6821,http://www.balgeunbit.kg.kr,08시00분~18시30분,2,2,2,0,1,128,32,44,52,0,4,24,28,32,0,5,20222,경기도 광명시 오리로 402,경기도 광명시 소하동 904번지,14326,37.4385332503,126.8808254282
경기도교육청,광명교육지원청,은총유치원,사립(사인),손현주,박선향,20130322,20130415,02-2689-7020,http://www.eunchong.kr,09시00분~18시30분,2,2,2,0,,118,36,39,43,0,,36,39,43,0,,20222,경기도 광명시 가림일로 80,경기도 광명시 철산동 619번지,14256,37.4691185746,126.8659398418
경기도교육청,광명교육지원청,광명서초등학교병설유치원,공립(병설),서준희,서준희,19850901,19850901,02-2687-7736,http://www.gmseo.es.kr,09시00분~18시00분,1,1,1,0,,62,14,22,26,0,,14,13,11,0,,20222,경기도 광명시 너부대로 5,경기도 광명시 광명동 219번지,14284,37.4784526544,126.8470071269
경기도교육청,광명교육지원청,광문초등학교병설유치원,공립(병설),윤석형,윤석형,19920301,19920301,070-71147591,http://www.kmoon.or.kr,09시00분~17시00분,,1,1,0,,48,,22,26,0,,,10,15,0,,20222,경기도 광명시 덕단이로 29,경기도 광명시 광명동 735번지,14282,37.4665952850,126.8510907843
경기도교육청,광명교육지원청,광일초등학교병설유치원,공립(병설),황문자,황문자,19850901,19850901,02-2615-9659,http://www.kwangil.es.kr,09시00분~18시00분,1,1,1,0,,64,16,22,26,0,,5,9,20,0,,20222,경기도 광명시 목감로 34-6,경기도 광명시 광명동 365-38번지,14296,37.4718455391,126.8469741387
경기도교육청,광명교육지원청,파랑새유치원,사립(사인),손옥순,현윤희,19910304,19910304,028926363,,09시00분~18시30분,2,2,2,0,,120,36,40,44,0,,30,25,31,0,,20222,경기도 광명시 하안로288번길 12-1,경기도 광명시 하안동 110-3번지,14306,37.4622373374,126.8822243869
경기도교육청,광명교육지원청,혜성유치원,사립(사인),백혜성,백혜성,19901218,19901218,02-893-6677,,09시00분~18시30분,1,2,2,0,,184,18,44,52,0,,17,27,33,0,,20222,경기도 광명시 안현로 59,경기도 광명시 하안동 13-3번지,14246,37.4662885793,126.8778599989
경기도교육청,광명교육지원청,산들유치원,사립(사인),장금자,장금자,20050301,20050301,02-898-8777,http://www.san-deul.net,09시00분~18시00분,1,1,1,0,,83,18,22,26,0,,18,22,26,0,,20222,경기도 광명시 밤일안로42번길 37,경기도 광명시 하안동 463번지,14260,37.4564316022,126.8600204786
경기도교육청,광명교육지원청,안서초등학교병설유치원,공립(병설),위영옥,위영옥,19850901,19850901,02-2689-0821,,09시00분~17시00분,,,,1,,20,,,,20,,,,,5,,20222,경기도 광명시 가학로 247-55,경기도 광명시 가학동 1052-1번지,14340,37.4030425727,126.8715362715
경기도교육청,안산교육지원청,신길유치원,사립(사인),현인숙,이지원,20100108,20100108,031-493-2493,http://singilkid.net,09시00분~19시00분,4,2,4,0,,457,80,52,110,0,,78,52,106,0,,20202,경기도 안산시 단원구 신길로 91,경기도 안산시 단원구 신길동 1544번지,15401,37.3381479057,126.7879407844
경기도교육청,안산교육지원청,슬기초등학교병설유치원,공립(병설),장동진,장동진,20020306,20020306,0313624581,http://www.slgi.es.kr/,09시00분~17시00분,,1,1,0,1,52,,22,26,0,4,,17,19,0,4,20222,경기도 안산시 단원구 안산천남로 53,경기도 안산시 단원구 고잔동 720-1번지,15484,37.3055242484,126.8259260243
경기도교육청,안산교육지원청,신길초등학교병설유치원,공립(병설),이영수,이영수,20090301,20090301,031-492-7986,,09시00분~17시00분,,1,1,0,,48,,22,26,0,,,7,18,0,,20222,경기도 안산시 단원구 새뿔길 100,경기도 안산시 단원구 신길동 1513번지,15400,37.3356777284,126.7804233447
경기도교육청,안산교육지원청,안산대월초등학교병설유치원,공립(병설),김정희,김정희,20090901,20090901,031-508-6916,http://www.asdaewol.es.kr/,08시40분~16시40분,,,1,1,,42,,,26,16,,,,19,5,,20222,경기도 안산시 단원구 신길로 67,경기도 안산시 단원구 신길동 1551번지,15401,37.3358457970,126.7873416445
경기도교육청,안산교육지원청,와동초등학교병설유치원,공립(병설),정종란,정종란,19990113,19990113,031-487-3966,http://www.wadog.es.kr,09시00분~17시00분,,,,1,,20,,,,20,,,,,17,,20222,경기도 안산시 단원구 사세충열로2길 26-1,경기도 안산시 단원구 와동 131-2번지,15255,37.3403556667,126.8294870582
경기도교육청,안산교육지원청,공작유치원,사립(사인),권미선,권미선,19950301,19950301,031-411-2023,,09시00분~18시30분,2,2,2,0,,172,36,44,52,0,,21,33,33,0,,20222,,경기도 안산시 단원구 선부동 1085번지 공작한양아파트,15234,37.3397675392,126.8133826028
경기도교육청,안산교육지원청,청아유치원,사립(사인),염희수,김주향,20060202,20110221,031-475-2800,,09시00분~19시00분,3,3,3,0,,249,54,66,78,0,,54,67,72,0,,20222,경기도 안산시 단원구 초지1로 76,경기도 안산시 단원구 초지동 741번지,15454,37.3033692563,126.8163766376
경기도교육청,안산교육지원청,관산초등학교병설유치원,공립(병설),김경란,김석자,19820310,19820310,031-487-4052,http://www.gwansan.es.kr ,09시00분~17시00분,1,1,1,0,1,68,16,22,26,0,4,13,19,20,0,4,20222,경기도 안산시 단원구 원선1로 68,경기도 안산시 단원구 초지동 603번지,15384,37.3288292859,126.8064161493
경기도교육청,안산교육지원청,새봄유치원,사립(사인),남찬숙,이용원,20120302,20120302,031-413-0836,http://cafe.naver.com/saebomkindergarten,09시00분~18시00분,,,,2,,93,,,,30,,,,,20,,20222,경기도 안산시 단원구 북촌3길 10-1,경기도 안산시 단원구 선부동 1037-14번지,15222,37.3424116001,126.8061783534
경기도교육청,안산교육지원청,생각을키우는유치원,사립(사인),노은숙,노은숙,19971217,19971217,031-414-4414,http:// www.saengak.kr,09시00분~18시00분,3,3,4,0,,256,48,66,104,0,,47,66,85,0,,20222,경기도 안산시 단원구 선삼로 72,경기도 안산시 단원구 선부동 1123-6번지,15213,37.3469479761,126.8112285214
경기도교육청,안산교육지원청,안산나루유치원,공립(단설),김성옥,김성옥,20210301,20210301,031-8042-5330,http://naru2021.kg.kr/,09시30분~19시00분,3,3,3,0,1,190,42,66,78,0,4,29,47,65,0,4,20222,경기도 안산시 단원구 신길로 91,경기도 안산시 단원구 신길동 1544번지,15401,37.3381479057,126.7879407844
경기도교육청,동두천양주교육지원청,옥정우리유치원,사립(사인),박현숙,박명숙,20200805,20200917,031-867-5606,https://cafe.naver.com/blackxuipl,09시00분~19시00분,3,2,2,0,,154,54,44,52,0,,27,31,43,0,,20222,,경기도 양주시 옥정동 1095번지 e편한세상옥정메트로포레,11478,37.8105971171,127.0870617836
경기도교육청,동두천양주교육지원청,만송유치원,사립(사인),오순금,이혜연,20071212,20071212,031-840-1212,http://cafe.naver.com/mansong07,08시00분~19시00분,1,1,2,0,,119,15,20,40,0,,5,18,31,0,,20212,경기도 양주시 만송로 361,경기도 양주시 만송동 163-2번지,11494,37.7924518633,127.0943296027
경기도교육청,동두천양주교육지원청,도둔초등학교병설유치원,공립(병설),김진원,김진원,20070901,20070901,031-861-5195,http://www.dodoon.es.kr/smain.html,09시00분~17시00분,,,1,1,,42,,,26,16,,,,10,8,,20222,경기도 양주시 덕계로3길 51,경기도 양주시 덕계동 315-5번지,11461,37.8137984260,127.0577208956
경기도교육청,동두천양주교육지원청,동심유치원,사립(사인),김진숙,김진숙,20001127,20001127,031-826-7165,http://www.dongsim.kr,09시00분~18시30분,1,1,1,0,,128,36,44,48,0,,12,12,16,0,,20222,경기도 양주시 백석읍 호명로 19,경기도 양주시 백석읍 복지리 184-1번지,11510,37.7916612511,126.9926368954
경기도교육청,동두천양주교육지원청,양주덕산초등학교병설유치원,공립(병설),김경이,김경이,19810310,19810310,031-863-9951,http://www.ygdeoksan.es.kr/ ,09시00분~17시00분,,,1,1,1,46,,,26,16,4,,,15,12,4,20222,경기도 양주시 평화로 1418-6,경기도 양주시 덕계동 420-1번지,11444,37.8181949430,127.0477303756
경기도교육청,동두천양주교육지원청,덕정초등학교병설유치원,공립(병설),강숙영,강숙영,19810310,19810310,031-858-9606,http://www.deokjeong.es.kr,09시00분~19시00분,,,,1,,20,,,,20,,,,,10,,20222,경기도 양주시 덕정1길 28,경기도 양주시 덕정동 123번지,11450,37.8463119171,127.0634257835
경기도교육청,동두천양주교육지원청,천보초등학교병설유치원,공립(병설),김명순,김명순,19800209,19800209,031-866-1668,http://www.cheonbo.es.kr,09시00분~17시00분,,,,1,,20,,,,20,,,,,4,,20212,경기도 양주시 옥정동로9가길 31-15,경기도 양주시 율정동 543-1번지,11466,37.8335538978,127.0949569551
경기도교육청,동두천양주교육지원청,은봉초등학교병설유치원,공립(병설),고영실,고영실,19990902,19990902,031-826-8456,http://eunbong.es.kr,09시00분~17시00분,,,,1,,20,,,,20,,,,,8,,20222,경기도 양주시 백석읍 꿈나무로 321,경기도 양주시 백석읍 복지리 303-8번지,11514,37.7816368678,126.9839271117
경기도교육청,동두천양주교육지원청,은현초등학교병설유치원,공립(병설),신외남,신외남,19820311,19820311,031-868-8034,http://www.eunhyeon.es.kr,08시30분~16시30분,,,,1,,20,,,,20,,,,,4,,20202,경기도 양주시 은현면 화합로 912-20,경기도 양주시 은현면 선암리 553-2번지,11430,37.8643334292,127.0227553748
경기도교육청,동두천양주교육지원청,회천초등학교병설유치원,공립(병설),이정희,이정희,20020901,20020901,031-859-8873,,09시00분~17시00분,,,1,1,,42,,,26,16,,,,16,12,,20222,경기도 양주시 고암길 73,경기도 양주시 고암동 122-1번지,11455,37.8326438452,127.0696201753
경기도교육청,동두천양주교육지원청,연곡초등학교병설유치원,공립(병설),김명제,김명제,19990308,19990308,031-877-3533,http://yeongok.es.kr/,09시00분~18시00분,,,,1,,20,,,,20,,,,,6,,20202,경기도 양주시 백석읍 월암로170번길 107,경기도 양주시 백석읍 연곡리 13-3번지,11502,37.8070720973,126.9618138915
경기도교육청,평택교육지원청,오렌지유치원,사립(사인),한명숙,한명숙,19961216,19961216,031-662-4005,http://orange.yoochiwon.kr,08시30분~18시00분,1,1,1,1,,120,18,22,26,18,,16,20,26,18,,20222,,경기도 평택시 지산동 1135번지 아주아파트,17729,37.0779485595,127.0649791753
경기도교육청,평택교육지원청,가람유치원,사립(사인),김미란,최주명,20120224,20120301,031-668-3791,http://www.garam.or.kr,09시00분~18시00분,3,4,4,0,,264,54,88,104,0,,54,88,102,0,,20222,경기도 평택시 둥구재길 22,경기도 평택시 이충동 433-18번지,17781,37.0585732639,127.0615356008
경기도교육청,평택교육지원청,현덕초등학교병설유치원,공립(병설),노혜련,노혜련,19810309,19810309,031-682-6693,https://hyunduk.es.kr,09시00분~17시00분,,,,1,,18,,,,18,,,,,7,,20222,경기도 평택시 현덕면 현덕로 1254,경기도 평택시 현덕면 인광리 405-2번지,17946,36.9652542427,126.9219416371
경기도교육청,평택교육지원청,이충초등학교병설유치원,공립(병설),천병석,천병석,19970301,19970301,031-668-2785,https://leechoong-e.goept.kr/leechoong-e/main.do,09시00분~18시00분,2,1,1,0,1,76,28,20,24,0,4,19,10,16,0,4,20222,경기도 평택시 이충로 93-5,경기도 평택시 이충동 590-1번지,17734,37.0632987728,127.0669975360
경기도교육청,평택교육지원청,진위초등학교병설유치원,공립(병설),노병섭,노병섭,19810301,19810301,031-662-8246,,09시00분~19시00분,,,1,1,1,46,,,26,16,4,,,2,11,3,20222,경기도 평택시 진위면 봉남길 49,경기도 평택시 진위면 봉남리 233번지,17712,37.1006631414,127.0899226752
경기도교육청,평택교육지원청,꿈터유치원,사립(사인),정세관,김두례,20090811,20090811,031-654-0933,,09시30분~19시00분,1,1,2,0,,74,16,20,40,0,,16,18,39,0,,20222,,경기도 평택시 비전동 813-1번지 태산아파트,17883,36.9977020431,127.1059292521
경기도교육청,평택교육지원청,행복한아이유치원,사립(사인),신향숙,신향숙,20021215,20030301,031-651-5671,,09시00분~18시30분,3,2,2,0,,265,54,50,50,0,,41,38,48,0,,20222,경기도 평택시 문화촌로11번길 19,경기도 평택시 비전동 867-1번지,17871,36.9975286721,127.1135161620
경기도교육청,평택교육지원청,내기초등학교병설유치원,공립(병설),김혜경,김혜경,19820301,19820301,031-682-4487,http://www.naegi.es.kr,09시00분~17시00분,,,,1,,20,,,,20,,,,,7,,20222,경기도 평택시 포승읍 내기새싹길 23,경기도 평택시 포승읍 내기리 90번지,17964,36.9796152040,126.8724516561
경기도교육청,평택교육지원청,리라유치원,사립(사인),김해경,김해경,19920301,19920301,031-662-7293,,09시30분~19시00분,2,2,2,0,,175,36,46,50,0,,26,37,40,0,,20222,경기도 평택시 지산1로24번길 32,경기도 평택시 지산동 688-2번지,17762,37.0766215519,127.0595754173
경기도교육청,평택교육지원청,삼덕초등학교병설유치원,공립(병설),표인용,표인용,19840702,19840702,031-683-3151,http://samduck-pt.es.kr/,08시40분~17시00분,,,,1,,22,,,,22,,,,,11,,20222,경기도 평택시 청북읍 청북중앙로 226,경기도 평택시 청북읍 삼계리 529번지,17800,37.0395544913,126.9118321336
경기도교육청,평택교육지원청,가사초등학교병설유치원,공립(병설),홍석모,홍석모,19840702,19840702,031-681-8077,https://kasa.co.kr,08시30분~17시00분,,,,1,,20,,,,20,,,,,6,,20222,경기도 평택시 현덕면 기산2길 16,경기도 평택시 현덕면 권관리 2-43번지,17971,36.9384943381,126.9171802670
경기도교육청,평택교육지원청,평택도곡초등학교병설유치원,공립(병설),진길호,진길호,20070307,20070307,070-4022-1503,http://ptdogok.es.kr,09시00분~17시30분,1,1,1,0,,64,16,22,26,0,,11,10,22,0,,20222,경기도 평택시 포승읍 여술로44번길 5,경기도 평택시 포승읍 도곡리 1111번지,17954,36.9889488185,126.8480690185
경기도교육청,평택교육지원청,죽백초등학교병설유치원,공립(병설),허승대,허승대,19850301,19850301,031-656-9638,http://www.jb.es. kr,08시00분~17시30분,,,,1,,22,,,,22,,,,,22,,20222,경기도 평택시 죽백1길 41,경기도 평택시 죽백동 36-2번지,17865,37.0136139014,127.1375127637
경기도교육청,평택교육지원청,진위초등학교산대분교장병설유치원,공립(병설),노병섭,노병섭,19980301,19980301,031-664-7354,http://www.chinwi.es.kr,09시00분~17시00분,,,,1,,20,,,,20,,,,,4,,20222,경기도 평택시 진위면 은산3길 46,경기도 평택시 진위면 은산리 74번지,17717,37.0840907047,127.1211555809
경기도교육청,평택교육지원청,장당초등학교병설유치원,공립(병설),안경일,안경일,20050310,20050310,031-611-8927,,09시00분~17시00분,,,1,0,,26,,,26,0,,,,17,0,,20222,경기도 평택시 송탄로 46,경기도 평택시 장당동 630번지,17785,37.0500853737,127.0576369936
